user_id,window_id,domain,label,window_start,window_end,text,n_posts
457,0,unknown,0,2024-11-02,2024-11-02,I enjoyed spending time with friends,1
458,0,unknown,1,2024-03-13,2024-03-13,Nothing makes me happy anymore,1
458,9,unknown,0,2024-07-17,2024-07-17,I love playing sports,1
458,13,unknown,0,2024-09-24,2024-09-24,Today was productive and fun,1
458,14,unknown,1,2024-09-28,2024-09-28,Life feels meaningless,1
458,16,unknown,0,2024-10-30,2024-10-30,I love playing sports,1
458,20,unknown,1,2024-12-24,2024-12-24,I feel hopeless about my future,1
459,0,unknown,0,2024-03-27,2024-03-27,Today was a relaxing day,1
459,4,unknown,1,2024-05-29,2024-05-29,I feel very sad and lonely,1
459,9,unknown,0,2024-08-11,2024-08-11,I had a great day today,1
459,9,unknown,1,2024-08-03,2024-08-03,Life feels meaningless,1
459,10,unknown,0,2024-08-18,2024-08-18,I had a good conversation today,1
460,0,unknown,1,2024-01-10,2024-01-10,Life feels meaningless,1
460,1,unknown,1,2024-01-24,2024-01-24,I feel like nobody understands me,1
460,9,unknown,1,2024-05-16,2024-05-16,I feel empty inside,1
460,11,unknown,1,2024-06-19,2024-06-19,I feel very sad and lonely,1
460,14,unknown,1,2024-08-05,2024-08-05,I feel empty inside,1
460,15,unknown,1,2024-08-15,2024-08-15,I feel empty inside,1
460,20,unknown,0,2024-10-24,2024-10-24,I enjoyed a nice walk outside,1
460,25,unknown,1,2024-12-29,2024-12-29,I feel very lonely these days,1
461,0,unknown,0,2024-03-23,2024-03-23,Today was a relaxing day,1
461,2,unknown,1,2024-04-27,2024-04-27,Nothing makes me happy anymore,1
461,3,unknown,0,2024-05-05,2024-05-05,I had a great day today,1
461,7,unknown,1,2024-07-05,2024-07-05,I feel empty inside,1
461,11,unknown,1,2024-09-05,2024-09-05,I feel very sad and lonely,1
462,0,unknown,0,2024-06-30,2024-06-30,I had a good conversation today </s> I enjoyed spending time with friends,2
462,3,unknown,1,2024-08-11,2024-08-11,I have no motivation anymore,1
462,8,unknown,0,2024-10-22,2024-10-22,Today was a relaxing day,1
462,10,unknown,1,2024-11-25,2024-11-25,I feel hopeless about my future,1
463,0,unknown,0,2024-04-22,2024-04-22,I enjoyed a nice walk outside,1
463,1,unknown,1,2024-05-09,2024-05-09,I feel hopeless about my future,1
463,11,unknown,0,2024-09-30,2024-09-30,I love playing sports,1
463,13,unknown,0,2024-10-22,2024-10-22,I enjoyed spending time with friends,1
464,0,unknown,0,2024-06-02,2024-06-02,I had a great day today,1
464,7,unknown,1,2024-09-14,2024-09-14,I feel tired of everything,1
464,8,unknown,0,2024-09-23,2024-09-23,I feel happy and motivated,1
465,0,unknown,0,2024-03-10,2024-03-10,I feel happy and motivated,1
465,0,unknown,1,2024-03-21,2024-03-21,I feel like nobody understands me,1
465,2,unknown,1,2024-04-08,2024-04-08,I feel like nobody understands me </s> I feel very sad and lonely,2
466,0,unknown,1,2024-05-27,2024-05-27,I feel hopeless about my future,1
466,4,unknown,0,2024-07-24,2024-07-24,I watched a great movie today,1
466,8,unknown,0,2024-09-24,2024-09-24,I enjoyed spending time with friends,1
467,0,unknown,0,2024-08-15,2024-08-15,I had a great day today,1
467,9,unknown,1,2024-12-31,2024-12-31,I feel hopeless about my future,1
468,0,unknown,0,2024-02-06,2024-02-15,I am excited about tomorrow </s> I love playing sports,2
468,1,unknown,0,2024-02-23,2024-02-23,I had a great day today,1
468,6,unknown,0,2024-05-05,2024-05-05,Today was a relaxing day,1
468,6,unknown,1,2024-05-03,2024-05-03,I feel like nobody understands me,1
468,14,unknown,0,2024-08-24,2024-08-26,I enjoyed spending time with friends </s> I enjoyed a nice walk outside,2
468,14,unknown,1,2024-08-29,2024-08-29,I feel tired of everything,1
469,0,unknown,0,2024-04-10,2024-04-10,I had a good conversation today,1
469,6,unknown,0,2024-07-08,2024-07-08,Today was productive and fun,1
469,7,unknown,1,2024-07-26,2024-07-26,I feel empty inside,1
469,9,unknown,0,2024-08-24,2024-08-24,Today was productive and fun,1
469,12,unknown,1,2024-09-27,2024-09-27,I feel very lonely these days,1
470,0,unknown,0,2024-03-07,2024-03-07,I watched a great movie today,1
470,1,unknown,0,2024-03-26,2024-03-26,I enjoyed spending time with friends,1
470,8,unknown,0,2024-07-07,2024-07-07,I enjoyed spending time with friends,1
470,9,unknown,1,2024-07-16,2024-07-16,Nothing makes me happy anymore,1
470,11,unknown,0,2024-08-19,2024-08-19,Today was productive and fun,1
470,13,unknown,1,2024-09-17,2024-09-17,I have no motivation anymore,1
470,18,unknown,0,2024-11-24,2024-11-24,I watched a great movie today,1
471,0,unknown,1,2024-06-12,2024-06-12,I feel very lonely these days,1
471,4,unknown,0,2024-08-11,2024-08-11,I had a good conversation today,1
471,8,unknown,1,2024-10-02,2024-10-02,I feel tired of everything,1
471,13,unknown,1,2024-12-12,2024-12-12,Nothing makes me happy anymore,1
472,0,unknown,0,2024-03-03,2024-03-03,I enjoyed spending time with friends,1
472,0,unknown,1,2024-03-12,2024-03-12,I have no motivation anymore,1
472,1,unknown,0,2024-03-28,2024-03-28,I enjoyed a nice walk outside,1
472,4,unknown,1,2024-05-05,2024-05-05,I feel empty inside,1
472,8,unknown,1,2024-07-01,2024-07-01,Life feels meaningless,1
472,11,unknown,1,2024-08-16,2024-08-16,I feel empty inside,1
472,20,unknown,1,2024-12-11,2024-12-11,Nothing makes me happy anymore,1
473,0,unknown,0,2024-05-11,2024-05-11,Today was productive and fun,1
473,0,unknown,1,2024-05-09,2024-05-09,I feel hopeless about my future,1
473,15,unknown,0,2024-12-08,2024-12-08,I had a good conversation today,1
473,16,unknown,1,2024-12-22,2024-12-22,I feel tired of everything,1
474,0,unknown,0,2024-01-02,2024-01-02,I had a great day today,1
474,5,unknown,0,2024-03-21,2024-03-21,I am excited about tomorrow,1
474,10,unknown,0,2024-05-26,2024-05-26,I am excited about tomorrow,1
474,13,unknown,1,2024-07-04,2024-07-04,I feel like nobody understands me,1
474,20,unknown,0,2024-10-21,2024-10-21,I had a great day today,1
475,0,unknown,0,2024-03-20,2024-03-20,I had a good conversation today,1
475,1,unknown,0,2024-04-12,2024-04-12,I enjoyed a nice walk outside,1
475,2,unknown,0,2024-04-20,2024-04-20,Today was productive and fun,1
475,2,unknown,1,2024-04-24,2024-04-24,I feel very lonely these days,1
475,4,unknown,0,2024-05-28,2024-05-28,I enjoyed spending time with friends,1
475,18,unknown,0,2024-11-30,2024-11-30,I enjoyed a nice walk outside,1
476,0,unknown,1,2024-06-29,2024-06-29,I have no motivation anymore,1
476,9,unknown,1,2024-11-02,2024-11-02,I can't find joy in anything,1
476,11,unknown,1,2024-12-07,2024-12-07,I feel hopeless about my future,1
477,0,unknown,1,2024-01-30,2024-01-30,Nothing makes me happy anymore,1
477,4,unknown,0,2024-04-01,2024-04-01,I had a good conversation today,1
477,10,unknown,1,2024-06-21,2024-06-21,I feel very sad and lonely,1
477,17,unknown,1,2024-10-04,2024-10-04,I feel very lonely these days,1
478,0,unknown,1,2024-02-17,2024-02-17,I feel very lonely these days,1
478,7,unknown,0,2024-06-03,2024-06-03,I love playing sports,1
478,14,unknown,0,2024-09-07,2024-09-07,I enjoyed a nice walk outside,1
478,16,unknown,0,2024-10-10,2024-10-10,Today was productive and fun,1
478,18,unknown,0,2024-11-03,2024-11-03,I enjoyed spending time with friends,1
479,0,unknown,0,2024-01-05,2024-01-05,Today was a relaxing day,1
479,5,unknown,0,2024-03-22,2024-03-22,Today was a relaxing day,1
479,7,unknown,1,2024-04-16,2024-04-16,I feel very sad and lonely,1
479,11,unknown,1,2024-06-12,2024-06-12,Life feels meaningless,1
479,20,unknown,0,2024-10-20,2024-10-20,Today was a relaxing day,1
479,24,unknown,0,2024-12-16,2024-12-16,Today was a relaxing day,1
480,0,unknown,0,2024-01-25,2024-01-25,Today was productive and fun,1
480,9,unknown,1,2024-05-30,2024-05-30,I feel hopeless about my future,1
480,12,unknown,0,2024-07-23,2024-07-23,I feel happy and motivated,1
480,17,unknown,0,2024-09-21,2024-09-21,I am excited about tomorrow,1
481,0,unknown,0,2024-02-11,2024-02-11,I love playing sports,1
481,7,unknown,0,2024-05-25,2024-05-25,Today was a relaxing day,1
481,11,unknown,1,2024-07-21,2024-07-21,I can't find joy in anything,1
481,14,unknown,1,2024-09-02,2024-09-02,I can't find joy in anything,1
481,19,unknown,1,2024-11-16,2024-11-16,I can't find joy in anything,1
482,0,unknown,1,2024-02-12,2024-02-12,I feel hopeless about my future,1
482,11,unknown,1,2024-07-18,2024-07-18,Nothing makes me happy anymore,1
482,16,unknown,1,2024-10-04,2024-10-04,I feel very lonely these days,1
482,19,unknown,1,2024-11-17,2024-11-17,I feel very lonely these days,1
482,20,unknown,1,2024-11-18,2024-11-18,I feel very lonely these days,1
483,0,unknown,0,2024-01-26,2024-01-26,I had a good conversation today,1
483,3,unknown,1,2024-03-08,2024-03-08,I feel very lonely these days,1
483,14,unknown,0,2024-08-20,2024-08-20,I enjoyed a nice walk outside,1
484,0,unknown,0,2024-01-17,2024-01-17,I had a good conversation today,1
484,2,unknown,0,2024-02-22,2024-02-22,I watched a great movie today,1
484,16,unknown,0,2024-08-29,2024-08-29,I enjoyed a nice walk outside,1
484,22,unknown,1,2024-11-22,2024-11-22,I have no motivation anymore,1
485,0,unknown,0,2024-03-04,2024-03-04,I enjoyed a nice walk outside,1
485,1,unknown,0,2024-03-29,2024-03-29,I enjoyed a nice walk outside,1
485,7,unknown,1,2024-06-19,2024-06-19,Nothing makes me happy anymore,1
485,21,unknown,1,2024-12-25,2024-12-25,I feel very lonely these days,1
486,0,unknown,0,2024-01-15,2024-01-15,I enjoyed a nice walk outside,1
486,1,unknown,0,2024-02-08,2024-02-08,I had a great day today,1
486,11,unknown,1,2024-06-19,2024-06-19,Nothing makes me happy anymore,1
486,21,unknown,0,2024-11-17,2024-11-17,I enjoyed a nice walk outside,1
487,0,unknown,0,2024-07-22,2024-07-22,I had a great day today,1
487,5,unknown,1,2024-10-04,2024-10-04,I have no motivation anymore,1
487,6,unknown,1,2024-10-21,2024-10-21,I feel very sad and lonely,1
487,8,unknown,0,2024-11-13,2024-11-13,I love playing sports,1
488,0,unknown,1,2024-04-13,2024-04-13,I feel like nobody understands me,1
488,5,unknown,1,2024-06-26,2024-06-26,Nothing makes me happy anymore,1
488,17,unknown,1,2024-12-17,2024-12-17,Life feels meaningless,1
489,0,unknown,1,2024-02-01,2024-02-13,I feel like nobody understands me </s> I feel empty inside </s> I feel tired of everything,3
489,4,unknown,1,2024-04-08,2024-04-08,I feel like nobody understands me,1
489,7,unknown,1,2024-05-13,2024-05-13,I feel tired of everything,1
489,8,unknown,0,2024-06-02,2024-06-02,Today was productive and fun,1
489,10,unknown,0,2024-06-27,2024-06-27,I enjoyed a nice walk outside,1
489,18,unknown,1,2024-10-18,2024-10-18,I have no motivation anymore,1
490,0,unknown,1,2024-07-05,2024-07-05,I feel like nobody understands me,1
490,1,unknown,1,2024-07-30,2024-07-30,I feel tired of everything,1
490,10,unknown,0,2024-11-29,2024-11-29,I love playing sports,1
491,0,unknown,1,2024-03-26,2024-03-26,I feel empty inside,1
491,2,unknown,1,2024-04-24,2024-04-24,I feel empty inside,1
491,5,unknown,1,2024-06-10,2024-06-10,Nothing makes me happy anymore,1
491,6,unknown,1,2024-06-25,2024-06-25,Nothing makes me happy anymore,1
491,18,unknown,1,2024-12-14,2024-12-14,I feel tired of everything,1
492,0,unknown,0,2024-03-20,2024-03-20,I enjoyed spending time with friends,1
492,6,unknown,1,2024-06-24,2024-06-24,I feel tired of everything,1
492,16,unknown,0,2024-11-09,2024-11-09,Today was productive and fun,1
493,0,unknown,0,2024-01-31,2024-01-31,Today was a relaxing day,1
493,2,unknown,0,2024-03-09,2024-03-09,I had a good conversation today,1
493,6,unknown,1,2024-04-27,2024-04-27,I feel very sad and lonely,1
493,11,unknown,0,2024-07-09,2024-07-09,Today was a relaxing day,1
493,21,unknown,0,2024-11-26,2024-11-26,I am excited about tomorrow,1
494,0,unknown,1,2024-01-03,2024-01-14,I feel hopeless about my future </s> I feel very sad and lonely,2
494,1,unknown,1,2024-01-20,2024-01-20,I feel tired of everything,1
494,4,unknown,1,2024-03-09,2024-03-09,Nothing makes me happy anymore,1
494,5,unknown,1,2024-03-17,2024-03-17,Life feels meaningless,1
494,10,unknown,0,2024-06-03,2024-06-03,I enjoyed a nice walk outside,1
495,0,unknown,0,2024-07-05,2024-07-05,I enjoyed a nice walk outside,1
495,1,unknown,1,2024-07-20,2024-07-20,I have no motivation anymore,1
495,3,unknown,0,2024-08-17,2024-08-17,I had a good conversation today </s> Today was productive and fun,2
495,7,unknown,0,2024-10-19,2024-10-19,Today was a relaxing day,1
495,8,unknown,1,2024-10-30,2024-10-30,I can't find joy in anything,1
496,0,unknown,0,2024-02-28,2024-03-02,I had a great day today </s> I enjoyed a nice walk outside,2
496,0,unknown,1,2024-02-28,2024-02-28,I feel like nobody understands me,1
496,2,unknown,1,2024-03-31,2024-04-04,I have no motivation anymore </s> I feel like nobody understands me,2
496,18,unknown,1,2024-11-06,2024-11-06,I feel very lonely these days,1
497,0,unknown,1,2024-03-17,2024-03-17,I can't find joy in anything,1
497,9,unknown,0,2024-07-25,2024-07-27,I watched a great movie today </s> Today was productive and fun,2
497,16,unknown,0,2024-10-28,2024-10-28,I enjoyed spending time with friends,1
497,18,unknown,0,2024-11-27,2024-11-27,I had a great day today,1
498,0,unknown,0,2024-04-28,2024-04-28,I had a good conversation today,1
498,1,unknown,1,2024-05-14,2024-05-14,Nothing makes me happy anymore,1
498,2,unknown,0,2024-06-06,2024-06-06,I enjoyed spending time with friends,1
498,7,unknown,0,2024-08-07,2024-08-07,I enjoyed spending time with friends,1
498,9,unknown,1,2024-09-05,2024-09-05,I have no motivation anymore,1
498,14,unknown,0,2024-11-10,2024-11-10,I had a good conversation today,1
498,14,unknown,1,2024-11-16,2024-11-16,I can't find joy in anything,1
498,16,unknown,0,2024-12-13,2024-12-13,Today was a relaxing day,1
498,17,unknown,1,2024-12-31,2024-12-31,I feel hopeless about my future,1
499,0,unknown,0,2024-01-30,2024-01-30,Today was productive and fun,1
499,0,unknown,1,2024-01-25,2024-01-25,I feel tired of everything,1
499,2,unknown,1,2024-03-02,2024-03-02,I feel very lonely these days,1
499,9,unknown,1,2024-06-12,2024-06-12,I feel empty inside,1
499,13,unknown,0,2024-08-03,2024-08-03,I watched a great movie today,1
499,14,unknown,0,2024-08-21,2024-08-21,I had a great day today,1
499,17,unknown,0,2024-09-30,2024-09-30,Today was productive and fun,1
499,20,unknown,0,2024-11-01,2024-11-01,I enjoyed a nice walk outside,1
500,0,unknown,0,2024-01-19,2024-01-19,Today was productive and fun,1
500,13,unknown,1,2024-07-24,2024-08-01,I have no motivation anymore </s> I feel very sad and lonely,2
500,18,unknown,1,2024-10-10,2024-10-10,Nothing makes me happy anymore,1
501,0,unknown,1,2024-03-05,2024-03-05,I feel hopeless about my future,1
501,3,unknown,1,2024-04-25,2024-04-25,I feel very lonely these days,1
502,0,unknown,0,2024-04-07,2024-04-07,I had a good conversation today,1
502,1,unknown,0,2024-04-24,2024-04-24,I had a great day today,1
502,8,unknown,0,2024-08-09,2024-08-09,I watched a great movie today,1
502,18,unknown,1,2024-12-19,2024-12-19,I can't find joy in anything,1
503,0,unknown,1,2024-02-08,2024-02-10,I can't find joy in anything </s> Nothing makes me happy anymore,2
503,4,unknown,1,2024-04-06,2024-04-06,I feel like nobody understands me,1
503,5,unknown,1,2024-04-30,2024-04-30,I have no motivation anymore,1
503,7,unknown,0,2024-05-26,2024-05-26,Today was productive and fun,1
503,12,unknown,0,2024-08-07,2024-08-07,I enjoyed spending time with friends,1
503,14,unknown,1,2024-09-04,2024-09-04,I feel very lonely these days,1
503,21,unknown,0,2024-11-30,2024-11-30,Today was a relaxing day,1
504,0,unknown,1,2024-01-18,2024-01-18,I have no motivation anymore,1
504,7,unknown,0,2024-04-30,2024-04-30,Today was productive and fun,1
504,8,unknown,1,2024-05-16,2024-05-16,I feel hopeless about my future,1
504,23,unknown,0,2024-12-15,2024-12-15,Today was a relaxing day,1
505,0,unknown,0,2024-02-09,2024-02-09,Today was a relaxing day,1
505,0,unknown,1,2024-02-13,2024-02-13,I feel empty inside,1
505,2,unknown,1,2024-03-17,2024-03-17,Life feels meaningless,1
506,0,unknown,0,2024-01-11,2024-01-11,Today was productive and fun,1
506,4,unknown,0,2024-03-17,2024-03-17,I am excited about tomorrow,1
506,6,unknown,1,2024-04-16,2024-04-16,I feel empty inside,1
506,8,unknown,0,2024-05-14,2024-05-14,I had a great day today,1
506,12,unknown,1,2024-07-03,2024-07-03,I feel tired of everything,1
506,15,unknown,0,2024-08-19,2024-08-19,I love playing sports,1
506,18,unknown,0,2024-09-26,2024-09-26,I am excited about tomorrow,1
506,23,unknown,0,2024-12-03,2024-12-03,I feel happy and motivated,1
507,0,unknown,0,2024-02-05,2024-02-05,I love playing sports,1
507,17,unknown,0,2024-10-08,2024-10-08,Today was productive and fun,1
507,22,unknown,0,2024-12-19,2024-12-19,I am excited about tomorrow,1
508,0,unknown,0,2024-01-05,2024-01-05,I watched a great movie today,1
508,6,unknown,0,2024-03-30,2024-03-30,I had a good conversation today,1
508,9,unknown,0,2024-05-12,2024-05-12,I had a good conversation today,1
508,15,unknown,1,2024-08-11,2024-08-11,Nothing makes me happy anymore,1
508,18,unknown,0,2024-09-17,2024-09-17,I am excited about tomorrow,1
508,18,unknown,1,2024-09-22,2024-09-22,I feel tired of everything,1
509,0,unknown,0,2024-03-05,2024-03-05,Today was a relaxing day,1
509,2,unknown,1,2024-04-08,2024-04-08,I have no motivation anymore,1
509,6,unknown,1,2024-05-29,2024-05-29,I feel hopeless about my future,1
509,8,unknown,1,2024-07-06,2024-07-06,I feel very lonely these days,1
509,11,unknown,1,2024-08-09,2024-08-15,Nothing makes me happy anymore </s> I feel empty inside,2
509,12,unknown,1,2024-09-01,2024-09-01,I feel tired of everything,1
509,14,unknown,1,2024-09-29,2024-09-29,Life feels meaningless,1
510,0,unknown,1,2024-01-15,2024-01-15,I feel very lonely these days,1
510,1,unknown,1,2024-02-08,2024-02-08,I feel empty inside,1
510,5,unknown,0,2024-04-05,2024-04-05,I watched a great movie today,1
510,8,unknown,1,2024-05-19,2024-05-19,I feel tired of everything,1
510,14,unknown,0,2024-08-08,2024-08-08,I enjoyed a nice walk outside,1
510,17,unknown,0,2024-09-14,2024-09-14,I enjoyed a nice walk outside,1
510,24,unknown,1,2024-12-26,2024-12-26,I feel empty inside,1
511,0,unknown,0,2024-05-05,2024-05-05,I enjoyed spending time with friends,1
511,12,unknown,1,2024-11-02,2024-11-02,I can't find joy in anything,1
511,16,unknown,1,2024-12-21,2024-12-21,I feel hopeless about my future,1
512,0,unknown,1,2024-03-04,2024-03-04,I feel empty inside,1
512,2,unknown,0,2024-04-10,2024-04-10,I love playing sports,1
512,3,unknown,0,2024-04-22,2024-04-22,I feel happy and motivated,1
513,0,unknown,0,2024-09-20,2024-09-20,I love playing sports,1
514,0,unknown,1,2024-08-06,2024-08-06,I can't find joy in anything,1
514,7,unknown,1,2024-11-23,2024-11-23,I feel empty inside,1
515,0,unknown,1,2024-01-20,2024-01-20,I feel very lonely these days,1
515,9,unknown,0,2024-06-02,2024-06-02,I love playing sports,1
515,9,unknown,1,2024-06-05,2024-06-05,Nothing makes me happy anymore,1
515,15,unknown,0,2024-08-25,2024-08-25,I love playing sports,1
515,17,unknown,0,2024-09-26,2024-09-26,I feel happy and motivated,1
515,19,unknown,0,2024-10-18,2024-10-18,I am excited about tomorrow,1
515,20,unknown,1,2024-11-05,2024-11-05,Life feels meaningless,1
516,0,unknown,1,2024-04-25,2024-04-25,I feel like nobody understands me,1
516,2,unknown,1,2024-05-24,2024-05-24,I feel hopeless about my future,1
516,17,unknown,0,2024-12-23,2024-12-23,I enjoyed spending time with friends,1
517,0,unknown,0,2024-01-27,2024-01-27,I watched a great movie today,1
517,6,unknown,1,2024-04-29,2024-04-29,I feel hopeless about my future,1
517,11,unknown,1,2024-07-08,2024-07-08,I feel empty inside,1
517,14,unknown,1,2024-08-11,2024-08-11,I feel hopeless about my future,1
518,0,unknown,1,2024-03-05,2024-03-05,I can't find joy in anything,1
518,4,unknown,1,2024-04-30,2024-04-30,I feel hopeless about my future,1
518,10,unknown,0,2024-08-03,2024-08-03,I am excited about tomorrow,1
518,15,unknown,0,2024-10-09,2024-10-09,I had a good conversation today,1
519,0,unknown,1,2024-01-30,2024-01-30,I feel empty inside,1
519,5,unknown,0,2024-04-13,2024-04-13,Today was productive and fun,1
519,6,unknown,1,2024-05-04,2024-05-04,I feel tired of everything,1
519,8,unknown,1,2024-06-03,2024-06-03,I feel very sad and lonely,1
519,9,unknown,0,2024-06-10,2024-06-10,I love playing sports,1
519,10,unknown,1,2024-06-23,2024-06-23,Life feels meaningless,1
519,11,unknown,1,2024-07-06,2024-07-06,I feel hopeless about my future,1
519,13,unknown,0,2024-08-05,2024-08-05,I feel happy and motivated,1
519,19,unknown,1,2024-10-30,2024-10-30,I have no motivation anymore,1
519,23,unknown,0,2024-12-19,2024-12-19,I enjoyed spending time with friends,1
520,0,unknown,1,2024-04-25,2024-04-25,I can't find joy in anything,1
520,13,unknown,0,2024-11-03,2024-11-03,I had a good conversation today,1
521,0,unknown,1,2024-01-31,2024-01-31,I feel empty inside,1
521,6,unknown,1,2024-04-25,2024-04-25,Nothing makes me happy anymore,1
521,7,unknown,1,2024-05-09,2024-05-09,I feel very lonely these days,1
522,0,unknown,0,2024-08-23,2024-08-23,I love playing sports,1
522,1,unknown,0,2024-09-10,2024-09-10,I had a good conversation today,1
522,4,unknown,1,2024-10-20,2024-10-20,I feel empty inside,1
522,9,unknown,0,2024-12-29,2024-12-29,I watched a great movie today,1
523,0,unknown,0,2024-02-02,2024-02-02,Today was productive and fun,1
523,18,unknown,1,2024-10-12,2024-10-12,Life feels meaningless,1
524,0,unknown,0,2024-04-11,2024-04-11,I love playing sports,1
524,4,unknown,1,2024-06-18,2024-06-18,Life feels meaningless,1
524,5,unknown,1,2024-06-27,2024-06-27,I feel hopeless about my future,1
524,6,unknown,0,2024-07-07,2024-07-07,I had a good conversation today,1
524,10,unknown,0,2024-09-04,2024-09-04,I feel happy and motivated,1
524,17,unknown,1,2024-12-06,2024-12-06,Life feels meaningless,1
525,0,unknown,1,2024-02-28,2024-03-11,I have no motivation anymore </s> I feel tired of everything,2
525,10,unknown,1,2024-07-18,2024-07-18,I feel very sad and lonely,1
525,18,unknown,0,2024-11-19,2024-11-19,I enjoyed spending time with friends,1
526,0,unknown,0,2024-04-13,2024-04-13,I enjoyed spending time with friends,1
526,3,unknown,1,2024-05-31,2024-05-31,Life feels meaningless,1
526,7,unknown,0,2024-07-21,2024-07-21,I love playing sports,1
526,9,unknown,0,2024-08-17,2024-08-17,I feel happy and motivated,1
526,11,unknown,1,2024-09-21,2024-09-21,Life feels meaningless,1
526,14,unknown,1,2024-11-08,2024-11-08,I have no motivation anymore,1
526,15,unknown,1,2024-11-13,2024-11-13,I can't find joy in anything,1
527,0,unknown,0,2024-01-12,2024-01-12,I enjoyed spending time with friends,1
527,5,unknown,0,2024-03-28,2024-03-28,Today was a relaxing day,1
527,13,unknown,0,2024-07-16,2024-07-16,Today was a relaxing day,1
527,15,unknown,1,2024-08-22,2024-08-22,I feel very lonely these days,1
527,17,unknown,0,2024-09-13,2024-09-13,I had a good conversation today,1
527,20,unknown,1,2024-10-28,2024-10-28,I feel empty inside,1
527,21,unknown,1,2024-11-11,2024-11-11,I feel very sad and lonely,1
527,24,unknown,1,2024-12-25,2024-12-25,I feel hopeless about my future,1
528,0,unknown,1,2024-01-31,2024-01-31,I feel empty inside,1
528,13,unknown,1,2024-08-08,2024-08-08,I can't find joy in anything,1
528,19,unknown,0,2024-10-27,2024-10-27,Today was productive and fun,1
528,23,unknown,0,2024-12-26,2024-12-26,I enjoyed spending time with friends,1
529,0,unknown,0,2024-01-11,2024-01-11,I am excited about tomorrow,1
529,9,unknown,1,2024-05-24,2024-05-24,I feel very sad and lonely,1
529,10,unknown,1,2024-06-08,2024-06-08,I can't find joy in anything,1
529,12,unknown,1,2024-07-02,2024-07-02,I feel empty inside,1
529,14,unknown,0,2024-07-31,2024-07-31,I watched a great movie today,1
530,0,unknown,0,2024-05-20,2024-05-20,I had a good conversation today,1
530,4,unknown,0,2024-07-20,2024-07-20,I enjoyed spending time with friends,1
530,15,unknown,0,2024-12-20,2024-12-20,I enjoyed spending time with friends,1
531,0,unknown,1,2024-01-14,2024-01-14,I can't find joy in anything,1
531,23,unknown,0,2024-12-01,2024-12-01,I enjoyed a nice walk outside,1
532,0,unknown,1,2024-06-10,2024-06-10,I feel empty inside </s> I feel tired of everything,2
532,7,unknown,0,2024-09-18,2024-09-18,I enjoyed spending time with friends,1
532,8,unknown,1,2024-10-01,2024-10-01,I can't find joy in anything,1
532,12,unknown,1,2024-12-01,2024-12-02,I have no motivation anymore </s> I have no motivation anymore,2
533,0,unknown,1,2024-04-12,2024-04-12,I feel empty inside,1
533,8,unknown,0,2024-08-08,2024-08-08,Today was productive and fun,1
533,9,unknown,1,2024-08-23,2024-08-23,Life feels meaningless,1
533,10,unknown,1,2024-09-09,2024-09-09,I feel very sad and lonely,1
533,17,unknown,0,2024-12-14,2024-12-14,I feel happy and motivated,1
534,0,unknown,0,2024-01-03,2024-01-03,I feel happy and motivated,1
534,3,unknown,0,2024-02-17,2024-02-17,I enjoyed a nice walk outside,1
534,4,unknown,0,2024-03-09,2024-03-09,I watched a great movie today,1
534,13,unknown,0,2024-07-06,2024-07-06,I love playing sports,1
534,24,unknown,0,2024-12-08,2024-12-08,I had a good conversation today,1
534,24,unknown,1,2024-12-15,2024-12-15,I can't find joy in anything,1
535,0,unknown,0,2024-03-17,2024-03-23,I enjoyed spending time with friends </s> I feel happy and motivated,2
535,5,unknown,0,2024-06-01,2024-06-01,I love playing sports,1
535,6,unknown,1,2024-06-19,2024-06-19,I feel very lonely these days,1
535,13,unknown,1,2024-09-20,2024-09-20,I feel tired of everything,1
535,20,unknown,0,2024-12-28,2024-12-28,Today was a relaxing day,1
536,0,unknown,0,2024-02-10,2024-02-10,I had a good conversation today,1
536,1,unknown,0,2024-03-01,2024-03-01,I love playing sports,1
536,1,unknown,1,2024-03-01,2024-03-01,Life feels meaningless,1
536,6,unknown,0,2024-05-05,2024-05-05,I feel happy and motivated,1
536,7,unknown,0,2024-05-18,2024-05-18,I watched a great movie today,1
536,16,unknown,1,2024-09-23,2024-09-23,I feel empty inside,1
536,17,unknown,0,2024-10-15,2024-10-15,Today was a relaxing day,1
537,0,unknown,1,2024-07-19,2024-07-19,I feel empty inside,1
537,7,unknown,1,2024-10-29,2024-10-29,I feel empty inside,1
537,10,unknown,0,2024-12-13,2024-12-13,I enjoyed spending time with friends,1
538,0,unknown,0,2024-05-30,2024-05-30,I am excited about tomorrow,1
538,7,unknown,1,2024-09-05,2024-09-11,I have no motivation anymore </s> I feel like nobody understands me,2
538,10,unknown,0,2024-10-18,2024-10-18,I feel happy and motivated,1
539,0,unknown,0,2024-04-28,2024-04-28,I enjoyed spending time with friends,1
539,4,unknown,1,2024-07-03,2024-07-03,I feel hopeless about my future,1
539,6,unknown,0,2024-07-22,2024-07-22,I love playing sports,1
540,0,unknown,1,2024-01-06,2024-01-06,I can't find joy in anything,1
540,18,unknown,0,2024-09-14,2024-09-14,I watched a great movie today,1
540,22,unknown,1,2024-11-12,2024-11-12,I feel very sad and lonely,1
540,23,unknown,1,2024-11-24,2024-11-24,I have no motivation anymore,1
541,0,unknown,1,2024-01-07,2024-01-07,I can't find joy in anything,1
