user_id,window_id,domain,label,window_start,window_end,text,n_posts
541,22,unknown,1,2024-11-22,2024-11-22,I feel empty inside,1
543,0,unknown,0,2024-07-17,2024-07-17,I am excited about tomorrow,1
543,1,unknown,0,2024-08-06,2024-08-06,I watched a great movie today,1
543,6,unknown,0,2024-10-09,2024-10-09,I feel happy and motivated,1
543,6,unknown,1,2024-10-12,2024-10-12,I have no motivation anymore,1
543,11,unknown,1,2024-12-23,2024-12-23,Life feels meaningless,1
545,0,unknown,1,2024-01-21,2024-01-21,I feel hopeless about my future,1
545,3,unknown,1,2024-03-04,2024-03-04,I feel very lonely these days,1
545,6,unknown,0,2024-04-14,2024-04-14,I am excited about tomorrow,1
545,6,unknown,1,2024-04-15,2024-04-15,Life feels meaningless,1
545,11,unknown,0,2024-07-05,2024-07-05,I love playing sports,1
545,13,unknown,1,2024-07-27,2024-07-27,I feel empty inside,1
545,17,unknown,1,2024-09-21,2024-09-21,I can't find joy in anything,1
545,19,unknown,1,2024-10-25,2024-10-25,I feel tired of everything,1
545,21,unknown,0,2024-11-17,2024-11-17,I had a good conversation today,1
547,0,unknown,0,2024-01-18,2024-01-18,I love playing sports,1
547,5,unknown,0,2024-04-09,2024-04-09,I love playing sports,1
547,7,unknown,0,2024-04-25,2024-04-25,I enjoyed a nice walk outside,1
547,10,unknown,0,2024-06-09,2024-06-09,I watched a great movie today,1
547,19,unknown,0,2024-10-16,2024-10-16,I watched a great movie today,1
547,20,unknown,1,2024-10-29,2024-10-29,I feel very sad and lonely,1
548,0,unknown,0,2024-01-17,2024-01-17,I enjoyed a nice walk outside,1
548,4,unknown,0,2024-03-13,2024-03-13,Today was productive and fun,1
548,14,unknown,1,2024-08-01,2024-08-01,I feel hopeless about my future,1
548,22,unknown,0,2024-11-21,2024-11-21,I had a good conversation today,1
551,0,unknown,1,2024-03-05,2024-03-05,Nothing makes me happy anymore,1
551,4,unknown,0,2024-05-08,2024-05-08,I had a good conversation today,1
551,4,unknown,1,2024-05-12,2024-05-12,I feel like nobody understands me,1
551,6,unknown,1,2024-06-04,2024-06-04,I can't find joy in anything,1
551,8,unknown,1,2024-07-06,2024-07-06,I feel like nobody understands me,1
552,0,unknown,1,2024-03-29,2024-03-29,I feel tired of everything,1
552,8,unknown,0,2024-07-29,2024-07-29,Today was productive and fun,1
553,0,unknown,0,2024-01-22,2024-01-22,I feel happy and motivated,1
553,9,unknown,1,2024-06-05,2024-06-05,I feel hopeless about my future,1
553,17,unknown,1,2024-09-22,2024-09-22,I have no motivation anymore,1
553,19,unknown,0,2024-10-16,2024-10-16,Today was a relaxing day,1
553,23,unknown,0,2024-12-20,2024-12-20,I am excited about tomorrow,1
555,0,unknown,1,2024-01-10,2024-01-10,I feel very sad and lonely,1
555,2,unknown,1,2024-02-18,2024-02-18,Nothing makes me happy anymore,1
555,7,unknown,0,2024-04-27,2024-04-27,I enjoyed a nice walk outside,1
555,11,unknown,1,2024-06-12,2024-06-12,I feel very sad and lonely,1
557,0,unknown,0,2024-01-19,2024-01-19,I am excited about tomorrow,1
557,2,unknown,0,2024-02-19,2024-02-19,I feel happy and motivated,1
558,0,unknown,1,2024-01-29,2024-01-29,I have no motivation anymore,1
558,2,unknown,1,2024-02-28,2024-02-28,I feel very sad and lonely,1
558,4,unknown,1,2024-03-29,2024-03-29,I feel tired of everything,1
558,8,unknown,0,2024-05-23,2024-05-23,I enjoyed spending time with friends,1
558,12,unknown,1,2024-07-26,2024-07-26,I feel tired of everything,1
558,19,unknown,0,2024-11-03,2024-11-03,I am excited about tomorrow,1
558,22,unknown,1,2024-12-09,2024-12-09,Nothing makes me happy anymore,1
559,0,unknown,0,2024-08-04,2024-08-04,Today was productive and fun,1
559,2,unknown,0,2024-09-09,2024-09-09,Today was a relaxing day,1
560,0,unknown,0,2024-02-25,2024-02-25,I had a great day today,1
560,11,unknown,0,2024-07-28,2024-07-28,I watched a great movie today,1
560,17,unknown,0,2024-10-31,2024-10-31,I had a great day today,1
560,18,unknown,0,2024-11-09,2024-11-09,Today was a relaxing day,1
560,19,unknown,1,2024-11-27,2024-11-27,I feel empty inside,1
561,0,unknown,0,2024-04-17,2024-04-17,Today was a relaxing day,1
561,0,unknown,1,2024-04-16,2024-04-16,I can't find joy in anything,1
561,8,unknown,0,2024-08-16,2024-08-16,I had a good conversation today,1
561,11,unknown,1,2024-09-20,2024-09-20,I feel very sad and lonely,1
561,12,unknown,1,2024-10-01,2024-10-06,I feel tired of everything </s> I can't find joy in anything,2
561,13,unknown,0,2024-10-16,2024-10-16,Today was productive and fun,1
562,0,unknown,0,2024-06-27,2024-06-27,Today was a relaxing day,1
564,0,unknown,1,2024-01-02,2024-01-02,I can't find joy in anything,1
564,4,unknown,0,2024-03-01,2024-03-01,I had a great day today,1
564,7,unknown,0,2024-04-19,2024-04-19,I had a good conversation today,1
564,15,unknown,1,2024-07-31,2024-07-31,Nothing makes me happy anymore,1
565,0,unknown,0,2024-02-13,2024-02-13,I am excited about tomorrow,1
565,9,unknown,1,2024-06-20,2024-06-20,I feel very lonely these days,1
565,14,unknown,0,2024-08-31,2024-08-31,I enjoyed a nice walk outside,1
565,16,unknown,1,2024-10-05,2024-10-05,I feel very sad and lonely,1
565,17,unknown,0,2024-10-17,2024-10-17,I had a good conversation today,1
566,0,unknown,1,2024-05-22,2024-05-22,I feel very sad and lonely,1
566,3,unknown,1,2024-07-10,2024-07-10,I feel very lonely these days,1
566,6,unknown,0,2024-08-21,2024-08-21,I had a great day today,1
566,6,unknown,1,2024-08-22,2024-08-22,I feel very lonely these days </s> I feel hopeless about my future,2
567,0,unknown,0,2024-02-11,2024-02-11,I had a great day today,1
567,6,unknown,1,2024-05-10,2024-05-10,I can't find joy in anything,1
567,11,unknown,1,2024-07-24,2024-07-24,I have no motivation anymore,1
567,15,unknown,0,2024-09-16,2024-09-16,I watched a great movie today,1
567,16,unknown,1,2024-09-24,2024-09-24,I feel hopeless about my future,1
568,0,unknown,1,2024-02-08,2024-02-08,I feel hopeless about my future,1
568,2,unknown,1,2024-03-08,2024-03-08,I feel tired of everything,1
568,8,unknown,1,2024-06-03,2024-06-03,I feel very sad and lonely,1
568,10,unknown,0,2024-07-02,2024-07-02,I enjoyed spending time with friends,1
568,16,unknown,0,2024-09-24,2024-09-24,Today was productive and fun,1
568,22,unknown,1,2024-12-24,2024-12-24,I can't find joy in anything,1
570,0,unknown,1,2024-06-09,2024-06-09,Nothing makes me happy anymore,1
570,2,unknown,1,2024-07-18,2024-07-18,Life feels meaningless,1
570,3,unknown,0,2024-07-29,2024-07-29,I had a good conversation today,1
570,4,unknown,0,2024-08-12,2024-08-17,I enjoyed spending time with friends </s> Today was productive and fun,2
570,12,unknown,0,2024-12-05,2024-12-05,Today was productive and fun,1
573,0,unknown,0,2024-01-17,2024-01-17,I had a great day today,1
573,4,unknown,1,2024-03-20,2024-03-20,I can't find joy in anything,1
573,13,unknown,1,2024-07-28,2024-07-28,I feel very sad and lonely,1
573,15,unknown,0,2024-08-17,2024-08-17,I enjoyed spending time with friends,1
573,24,unknown,1,2024-12-21,2024-12-21,Life feels meaningless,1
575,0,unknown,1,2024-02-12,2024-02-12,I have no motivation anymore,1
575,4,unknown,0,2024-04-13,2024-04-13,I enjoyed spending time with friends,1
575,5,unknown,1,2024-05-04,2024-05-04,I feel like nobody understands me,1
575,12,unknown,1,2024-08-08,2024-08-08,I feel hopeless about my future,1
575,22,unknown,0,2024-12-26,2024-12-26,I love playing sports,1
576,0,unknown,1,2024-01-06,2024-01-06,Life feels meaningless,1
576,13,unknown,1,2024-07-18,2024-07-18,I feel empty inside,1
576,14,unknown,0,2024-07-20,2024-07-20,I feel happy and motivated,1
576,17,unknown,1,2024-09-12,2024-09-12,Life feels meaningless,1
576,18,unknown,1,2024-09-24,2024-09-24,I feel hopeless about my future,1
576,22,unknown,0,2024-11-21,2024-11-21,I had a great day today,1
576,24,unknown,1,2024-12-08,2024-12-08,I feel hopeless about my future,1
577,0,unknown,0,2024-02-06,2024-02-06,I had a good conversation today,1
577,1,unknown,1,2024-02-25,2024-02-25,I feel empty inside,1
577,4,unknown,1,2024-04-10,2024-04-10,I feel like nobody understands me,1
577,13,unknown,1,2024-08-06,2024-08-06,Nothing makes me happy anymore,1
577,17,unknown,0,2024-10-10,2024-10-10,Today was productive and fun,1
577,19,unknown,1,2024-11-03,2024-11-06,Nothing makes me happy anymore </s> Life feels meaningless,2
579,0,unknown,1,2024-01-01,2024-01-01,I feel tired of everything,1
579,4,unknown,0,2024-03-03,2024-03-09,Today was a relaxing day </s> I love playing sports,2
579,9,unknown,0,2024-05-15,2024-05-15,Today was a relaxing day,1
579,10,unknown,1,2024-05-25,2024-05-25,I feel hopeless about my future,1
579,18,unknown,0,2024-09-15,2024-09-15,Today was productive and fun,1
579,22,unknown,0,2024-11-11,2024-11-11,I feel happy and motivated,1
580,0,unknown,0,2024-02-06,2024-02-06,I am excited about tomorrow,1
580,0,unknown,1,2024-02-02,2024-02-02,I feel very sad and lonely,1
580,6,unknown,0,2024-05-02,2024-05-02,I love playing sports,1
580,6,unknown,1,2024-04-27,2024-05-03,Nothing makes me happy anymore </s> I have no motivation anymore,2
580,20,unknown,1,2024-11-09,2024-11-09,I feel empty inside,1
582,0,unknown,1,2024-01-30,2024-01-30,I feel very sad and lonely,1
582,2,unknown,0,2024-03-09,2024-03-09,I feel happy and motivated,1
582,6,unknown,1,2024-04-26,2024-04-26,I feel very sad and lonely,1
582,7,unknown,1,2024-05-11,2024-05-11,I feel very sad and lonely,1
582,16,unknown,0,2024-09-17,2024-09-17,I love playing sports,1
582,21,unknown,0,2024-11-20,2024-11-20,I watched a great movie today,1
586,0,unknown,1,2024-01-30,2024-01-30,I feel empty inside,1
586,2,unknown,0,2024-03-07,2024-03-07,I enjoyed spending time with friends,1
586,4,unknown,0,2024-04-02,2024-04-02,I love playing sports,1
586,19,unknown,1,2024-11-03,2024-11-03,I can't find joy in anything,1
586,20,unknown,1,2024-11-11,2024-11-11,I feel tired of everything,1
586,21,unknown,1,2024-11-19,2024-11-25,I feel very lonely these days </s> Nothing makes me happy anymore,2
586,22,unknown,1,2024-12-06,2024-12-06,I feel empty inside,1
587,0,unknown,0,2024-01-19,2024-01-19,I love playing sports,1
588,0,unknown,1,2024-08-27,2024-08-27,Nothing makes me happy anymore,1
588,1,unknown,0,2024-09-13,2024-09-13,Today was productive and fun,1
589,0,unknown,1,2024-01-13,2024-01-13,I can't find joy in anything,1
589,4,unknown,1,2024-03-20,2024-03-20,I feel empty inside,1
589,9,unknown,1,2024-05-26,2024-05-26,I feel very sad and lonely,1
589,14,unknown,0,2024-08-08,2024-08-08,I watched a great movie today,1
589,15,unknown,0,2024-08-23,2024-08-23,Today was productive and fun,1
589,20,unknown,0,2024-10-24,2024-10-24,Today was a relaxing day,1
591,0,unknown,0,2024-01-07,2024-01-07,I watched a great movie today,1
591,2,unknown,0,2024-02-08,2024-02-08,I watched a great movie today,1
591,2,unknown,1,2024-02-10,2024-02-10,I can't find joy in anything,1
591,7,unknown,0,2024-04-16,2024-04-16,I feel happy and motivated,1
591,12,unknown,0,2024-07-04,2024-07-04,I enjoyed spending time with friends,1
591,13,unknown,0,2024-07-08,2024-07-08,I watched a great movie today,1
591,20,unknown,1,2024-10-14,2024-10-14,Life feels meaningless,1
591,24,unknown,1,2024-12-18,2024-12-18,I feel very lonely these days,1
592,0,unknown,0,2024-04-03,2024-04-03,Today was productive and fun,1
592,8,unknown,1,2024-08-02,2024-08-02,I feel like nobody understands me,1
592,9,unknown,0,2024-08-14,2024-08-14,I watched a great movie today,1
592,12,unknown,0,2024-09-29,2024-09-29,I love playing sports,1
592,13,unknown,0,2024-10-06,2024-10-06,I watched a great movie today,1
593,0,unknown,1,2024-02-14,2024-02-14,I feel tired of everything,1
593,2,unknown,0,2024-03-17,2024-03-17,I am excited about tomorrow,1
593,6,unknown,0,2024-05-15,2024-05-15,I watched a great movie today,1
593,9,unknown,0,2024-06-19,2024-06-19,Today was productive and fun,1
593,14,unknown,0,2024-08-28,2024-08-28,I enjoyed a nice walk outside,1
593,14,unknown,1,2024-08-29,2024-08-29,I have no motivation anymore,1
593,18,unknown,1,2024-11-02,2024-11-02,I feel very lonely these days,1
594,0,unknown,1,2024-04-24,2024-04-24,I feel tired of everything,1
594,1,unknown,1,2024-05-20,2024-05-20,I can't find joy in anything,1
594,6,unknown,1,2024-07-20,2024-07-20,I feel empty inside,1
594,9,unknown,0,2024-09-09,2024-09-09,Today was a relaxing day,1
594,11,unknown,1,2024-10-04,2024-10-04,I feel like nobody understands me,1
595,0,unknown,1,2024-01-01,2024-01-01,I feel very lonely these days,1
595,2,unknown,0,2024-02-05,2024-02-05,I love playing sports,1
595,3,unknown,1,2024-02-17,2024-02-17,I feel tired of everything,1
595,4,unknown,1,2024-03-06,2024-03-06,I feel tired of everything,1
595,16,unknown,0,2024-08-20,2024-08-20,I enjoyed spending time with friends,1
595,21,unknown,0,2024-11-03,2024-11-03,I am excited about tomorrow,1
595,21,unknown,1,2024-10-25,2024-10-25,I feel like nobody understands me,1
596,0,unknown,1,2024-05-10,2024-05-10,I feel very lonely these days,1
596,1,unknown,0,2024-05-26,2024-05-26,I enjoyed spending time with friends,1
596,6,unknown,1,2024-08-14,2024-08-14,I feel tired of everything,1
596,7,unknown,1,2024-08-27,2024-08-27,I feel hopeless about my future,1
596,11,unknown,0,2024-10-20,2024-10-20,Today was productive and fun,1
596,12,unknown,1,2024-10-29,2024-10-29,I feel like nobody understands me,1
596,15,unknown,0,2024-12-13,2024-12-13,Today was productive and fun,1
597,0,unknown,0,2024-01-07,2024-01-07,I love playing sports,1
597,1,unknown,1,2024-01-23,2024-01-23,I have no motivation anymore,1
597,12,unknown,0,2024-06-27,2024-06-27,Today was productive and fun,1
597,14,unknown,1,2024-07-26,2024-07-26,I feel very sad and lonely,1
597,19,unknown,1,2024-09-29,2024-09-29,I feel tired of everything,1
597,22,unknown,1,2024-11-17,2024-11-17,I feel like nobody understands me,1
599,0,unknown,0,2024-01-21,2024-01-21,I watched a great movie today,1
599,1,unknown,0,2024-02-12,2024-02-12,I enjoyed spending time with friends,1
599,3,unknown,1,2024-03-16,2024-03-16,I feel hopeless about my future,1
599,5,unknown,1,2024-04-05,2024-04-05,I feel empty inside,1
599,6,unknown,1,2024-04-24,2024-04-24,I feel very sad and lonely,1
599,19,unknown,0,2024-10-14,2024-10-14,I had a great day today,1
599,22,unknown,1,2024-12-07,2024-12-07,I feel very sad and lonely,1
600,0,unknown,1,2024-02-12,2024-02-12,I feel like nobody understands me,1
600,8,unknown,1,2024-06-12,2024-06-12,Nothing makes me happy anymore,1
600,10,unknown,1,2024-07-14,2024-07-14,I feel very sad and lonely,1
600,11,unknown,1,2024-07-19,2024-07-19,I feel like nobody understands me,1
600,16,unknown,0,2024-09-30,2024-09-30,Today was a relaxing day,1
600,16,unknown,1,2024-10-01,2024-10-01,I have no motivation anymore,1
600,17,unknown,1,2024-10-16,2024-10-16,I feel hopeless about my future,1
600,20,unknown,1,2024-11-25,2024-11-25,I feel hopeless about my future,1
600,22,unknown,0,2024-12-26,2024-12-26,I love playing sports,1
601,0,unknown,0,2024-04-08,2024-04-08,Today was a relaxing day,1
601,5,unknown,0,2024-06-30,2024-06-30,I had a good conversation today,1
601,9,unknown,0,2024-08-14,2024-08-14,I love playing sports,1
601,11,unknown,0,2024-09-20,2024-09-20,I am excited about tomorrow,1
601,13,unknown,1,2024-10-19,2024-10-19,Life feels meaningless,1
601,16,unknown,0,2024-11-29,2024-11-29,I enjoyed a nice walk outside,1
601,18,unknown,1,2024-12-26,2024-12-26,I feel tired of everything,1
602,0,unknown,0,2024-05-16,2024-05-26,I am excited about tomorrow </s> I am excited about tomorrow,2
602,0,unknown,1,2024-05-21,2024-05-21,I feel empty inside,1
602,1,unknown,1,2024-06-10,2024-06-10,Nothing makes me happy anymore,1
602,2,unknown,0,2024-06-24,2024-06-24,Today was productive and fun,1
602,8,unknown,1,2024-09-17,2024-09-17,I feel very lonely these days,1
602,15,unknown,0,2024-12-21,2024-12-21,I watched a great movie today,1
603,0,unknown,0,2024-03-04,2024-03-04,I am excited about tomorrow,1
603,9,unknown,1,2024-07-09,2024-07-09,I feel like nobody understands me,1
603,12,unknown,1,2024-08-21,2024-08-21,I feel tired of everything,1
605,0,unknown,0,2024-04-22,2024-04-22,I enjoyed a nice walk outside,1
605,4,unknown,0,2024-06-26,2024-06-26,I watched a great movie today,1
606,0,unknown,0,2024-03-03,2024-03-03,Today was productive and fun,1
606,1,unknown,0,2024-03-21,2024-03-21,I had a great day today,1
606,9,unknown,1,2024-07-17,2024-07-17,I have no motivation anymore,1
606,13,unknown,0,2024-09-11,2024-09-11,I had a great day today,1
606,14,unknown,1,2024-09-22,2024-09-22,I feel hopeless about my future,1
606,21,unknown,1,2024-12-23,2024-12-23,I feel tired of everything,1
607,0,unknown,1,2024-03-04,2024-03-13,I feel hopeless about my future </s> I feel very sad and lonely,2
607,4,unknown,0,2024-05-01,2024-05-01,I had a great day today,1
607,9,unknown,1,2024-07-21,2024-07-21,I feel very lonely these days,1
607,16,unknown,1,2024-10-17,2024-10-17,I feel hopeless about my future,1
608,0,unknown,1,2024-02-13,2024-02-13,I feel like nobody understands me,1
608,3,unknown,0,2024-03-29,2024-03-29,I love playing sports,1
608,6,unknown,1,2024-05-12,2024-05-12,I feel like nobody understands me,1
608,8,unknown,0,2024-06-12,2024-06-12,I feel happy and motivated,1
610,0,unknown,1,2024-03-29,2024-03-29,I feel very lonely these days,1
610,8,unknown,1,2024-07-19,2024-07-19,I feel like nobody understands me,1
611,0,unknown,1,2024-01-06,2024-01-06,I have no motivation anymore,1
611,1,unknown,0,2024-02-02,2024-02-02,I feel happy and motivated,1
611,8,unknown,1,2024-04-29,2024-04-29,I feel like nobody understands me,1
611,9,unknown,0,2024-05-14,2024-05-14,I enjoyed spending time with friends,1
611,19,unknown,1,2024-10-04,2024-10-04,Life feels meaningless,1
611,21,unknown,1,2024-10-28,2024-10-28,I feel tired of everything,1
611,23,unknown,0,2024-12-02,2024-12-02,I had a great day today,1
611,23,unknown,1,2024-11-27,2024-11-27,I feel like nobody understands me,1
613,0,unknown,1,2024-03-24,2024-03-24,I feel tired of everything,1
613,5,unknown,0,2024-06-09,2024-06-09,I feel happy and motivated,1
613,7,unknown,1,2024-07-02,2024-07-13,Life feels meaningless </s> I can't find joy in anything,2
613,13,unknown,0,2024-10-04,2024-10-04,I enjoyed a nice walk outside,1
614,0,unknown,0,2024-02-09,2024-02-09,Today was productive and fun,1
614,0,unknown,1,2024-01-27,2024-02-03,I have no motivation anymore </s> Life feels meaningless,2
614,11,unknown,1,2024-07-11,2024-07-11,I feel tired of everything,1
614,12,unknown,1,2024-07-14,2024-07-14,I can't find joy in anything,1
614,14,unknown,1,2024-08-17,2024-08-21,I feel very sad and lonely </s> I feel tired of everything,2
617,0,unknown,1,2024-01-07,2024-01-07,I feel tired of everything,1
617,4,unknown,0,2024-03-16,2024-03-16,Today was a relaxing day,1
617,6,unknown,0,2024-04-07,2024-04-07,I am excited about tomorrow,1
617,7,unknown,0,2024-04-22,2024-04-22,I enjoyed spending time with friends,1
617,17,unknown,0,2024-09-02,2024-09-02,I watched a great movie today,1
618,0,unknown,0,2024-04-06,2024-04-06,Today was productive and fun,1
618,11,unknown,1,2024-09-18,2024-09-18,I can't find joy in anything,1
618,15,unknown,1,2024-11-13,2024-11-13,I feel very sad and lonely,1
620,0,unknown,1,2024-01-23,2024-01-23,I feel very sad and lonely,1
620,6,unknown,1,2024-04-19,2024-04-20,I feel like nobody understands me </s> Nothing makes me happy anymore,2
620,14,unknown,0,2024-08-07,2024-08-07,I had a good conversation today,1
620,15,unknown,0,2024-08-23,2024-08-23,I watched a great movie today,1
622,0,unknown,0,2024-05-15,2024-05-15,I watched a great movie today,1
623,0,unknown,0,2024-01-02,2024-01-02,I watched a great movie today,1
623,3,unknown,0,2024-02-26,2024-02-26,I had a good conversation today,1
623,6,unknown,0,2024-03-27,2024-03-27,I love playing sports,1
623,14,unknown,0,2024-07-16,2024-07-16,I had a great day today,1
623,16,unknown,1,2024-08-19,2024-08-19,I feel tired of everything,1
623,22,unknown,0,2024-11-06,2024-11-06,Today was productive and fun,1
624,0,unknown,0,2024-01-31,2024-02-09,I love playing sports </s> I am excited about tomorrow,2
624,1,unknown,0,2024-02-18,2024-02-18,I had a great day today,1
624,8,unknown,1,2024-05-22,2024-05-22,I feel very sad and lonely,1
624,11,unknown,1,2024-07-03,2024-07-03,Nothing makes me happy anymore,1
625,0,unknown,0,2024-01-27,2024-01-27,I had a great day today,1
625,5,unknown,1,2024-04-18,2024-04-18,I can't find joy in anything,1
625,15,unknown,1,2024-09-06,2024-09-06,I feel empty inside,1
625,16,unknown,0,2024-09-19,2024-09-19,I enjoyed a nice walk outside,1
625,21,unknown,1,2024-11-22,2024-11-22,I feel like nobody understands me,1
625,24,unknown,1,2024-12-28,2024-12-28,I feel like nobody understands me,1
627,0,unknown,0,2024-08-05,2024-08-05,I am excited about tomorrow,1
627,1,unknown,1,2024-08-21,2024-08-21,I feel like nobody understands me,1
628,0,unknown,0,2024-02-28,2024-02-28,I feel happy and motivated,1
628,4,unknown,1,2024-04-24,2024-04-24,Nothing makes me happy anymore,1
628,11,unknown,1,2024-08-03,2024-08-03,Life feels meaningless,1
628,13,unknown,0,2024-09-09,2024-09-09,I had a great day today,1
628,16,unknown,1,2024-10-16,2024-10-16,Nothing makes me happy anymore,1
629,0,unknown,1,2024-01-23,2024-01-23,I have no motivation anymore,1
629,6,unknown,1,2024-04-18,2024-04-18,I have no motivation anymore,1
629,13,unknown,0,2024-08-03,2024-08-03,I am excited about tomorrow,1
630,0,unknown,1,2024-01-23,2024-01-23,I feel like nobody understands me,1
630,7,unknown,0,2024-05-03,2024-05-03,I enjoyed spending time with friends,1
630,7,unknown,1,2024-05-13,2024-05-13,I feel very lonely these days,1
630,8,unknown,1,2024-05-20,2024-05-20,I feel empty inside,1
630,10,unknown,1,2024-06-13,2024-06-13,Nothing makes me happy anymore,1
630,22,unknown,0,2024-12-05,2024-12-05,Today was productive and fun,1
631,0,unknown,1,2024-03-23,2024-03-23,I feel empty inside,1
631,9,unknown,1,2024-07-30,2024-07-30,Life feels meaningless,1
631,11,unknown,0,2024-08-26,2024-08-26,Today was productive and fun,1
631,12,unknown,0,2024-09-07,2024-09-07,I love playing sports,1
631,13,unknown,0,2024-09-27,2024-09-27,I had a good conversation today,1
631,14,unknown,1,2024-10-16,2024-10-16,I feel like nobody understands me,1
631,16,unknown,0,2024-11-06,2024-11-06,I am excited about tomorrow,1
631,17,unknown,0,2024-11-19,2024-11-19,I feel happy and motivated,1
633,0,unknown,1,2024-02-13,2024-02-13,I feel very sad and lonely,1
633,1,unknown,0,2024-03-09,2024-03-09,I love playing sports,1
633,2,unknown,0,2024-03-23,2024-03-23,I love playing sports,1
633,14,unknown,0,2024-08-28,2024-08-28,I had a great day today,1
633,16,unknown,1,2024-09-25,2024-09-25,I have no motivation anymore,1
633,18,unknown,0,2024-11-04,2024-11-04,I had a great day today,1
634,0,unknown,1,2024-02-20,2024-02-20,I feel very sad and lonely,1
634,9,unknown,0,2024-06-29,2024-06-29,Today was productive and fun,1
634,11,unknown,0,2024-08-01,2024-08-01,Today was productive and fun,1
634,12,unknown,1,2024-08-15,2024-08-15,I feel like nobody understands me,1
634,17,unknown,1,2024-10-17,2024-10-24,I feel very sad and lonely </s> I can't find joy in anything,2
635,0,unknown,1,2024-04-28,2024-04-28,I feel very sad and lonely,1
635,7,unknown,1,2024-08-15,2024-08-15,I feel tired of everything,1
636,0,unknown,1,2024-01-31,2024-01-31,I feel very sad and lonely,1
636,8,unknown,1,2024-06-02,2024-06-02,I can't find joy in anything,1
636,19,unknown,0,2024-11-02,2024-11-02,I watched a great movie today,1
637,0,unknown,0,2024-02-07,2024-02-07,I feel happy and motivated,1
637,9,unknown,1,2024-06-14,2024-06-14,I feel empty inside,1
637,11,unknown,0,2024-07-14,2024-07-14,I feel happy and motivated,1
637,14,unknown,1,2024-08-25,2024-08-25,I feel hopeless about my future,1
637,16,unknown,1,2024-09-30,2024-09-30,I feel very lonely these days,1
637,18,unknown,1,2024-10-20,2024-10-20,I have no motivation anymore,1
637,22,unknown,1,2024-12-21,2024-12-21,I feel tired of everything,1
638,0,unknown,1,2024-02-01,2024-02-01,I feel tired of everything,1
638,1,unknown,0,2024-02-23,2024-02-23,I feel happy and motivated,1
638,4,unknown,1,2024-04-05,2024-04-05,I feel empty inside,1
638,6,unknown,0,2024-05-03,2024-05-03,I had a great day today,1
638,8,unknown,0,2024-06-05,2024-06-05,Today was a relaxing day,1
638,11,unknown,0,2024-07-11,2024-07-11,I feel happy and motivated,1
638,16,unknown,0,2024-09-23,2024-09-23,Today was a relaxing day,1
639,0,unknown,0,2024-01-15,2024-01-15,I feel happy and motivated,1
639,17,unknown,0,2024-09-13,2024-09-13,Today was productive and fun,1
639,20,unknown,0,2024-10-22,2024-10-22,I watched a great movie today,1
640,0,unknown,1,2024-03-29,2024-04-11,Life feels meaningless </s> I can't find joy in anything,2
640,5,unknown,1,2024-06-14,2024-06-14,I feel like nobody understands me,1
640,12,unknown,1,2024-09-23,2024-09-23,I feel very sad and lonely,1
640,13,unknown,1,2024-10-02,2024-10-02,I feel empty inside,1
640,14,unknown,0,2024-10-11,2024-10-11,Today was productive and fun,1
641,0,unknown,0,2024-02-11,2024-02-11,I had a good conversation today,1
641,0,unknown,1,2024-02-20,2024-02-20,Nothing makes me happy anymore,1
641,6,unknown,1,2024-05-06,2024-05-06,I feel tired of everything,1
641,16,unknown,0,2024-09-28,2024-09-28,I enjoyed spending time with friends,1
641,18,unknown,0,2024-10-30,2024-10-30,I watched a great movie today,1
641,19,unknown,0,2024-11-05,2024-11-05,I enjoyed a nice walk outside,1
642,0,unknown,1,2024-02-08,2024-02-08,I can't find joy in anything,1
642,1,unknown,0,2024-02-27,2024-02-27,I am excited about tomorrow,1
642,7,unknown,1,2024-05-24,2024-05-24,I feel very sad and lonely,1
642,9,unknown,0,2024-06-18,2024-06-18,I love playing sports,1
642,17,unknown,0,2024-10-13,2024-10-13,I had a good conversation today,1
642,18,unknown,0,2024-10-18,2024-10-18,I love playing sports,1
642,23,unknown,0,2024-12-27,2024-12-27,I feel happy and motivated,1
643,0,unknown,0,2024-03-26,2024-03-26,I am excited about tomorrow,1
643,10,unknown,0,2024-08-23,2024-08-23,I enjoyed a nice walk outside,1
643,18,unknown,1,2024-12-03,2024-12-03,Life feels meaningless,1
644,0,unknown,1,2024-01-11,2024-01-11,I can't find joy in anything,1
644,2,unknown,0,2024-02-08,2024-02-08,I had a great day today,1
644,2,unknown,1,2024-02-08,2024-02-08,I feel hopeless about my future,1
644,8,unknown,0,2024-05-05,2024-05-05,I had a good conversation today,1
644,8,unknown,1,2024-05-04,2024-05-04,I feel empty inside,1
644,13,unknown,1,2024-07-23,2024-07-23,I feel very sad and lonely,1
644,22,unknown,0,2024-11-14,2024-11-14,I had a good conversation today,1
645,0,unknown,1,2024-01-04,2024-01-04,I feel tired of everything,1
645,6,unknown,1,2024-04-10,2024-04-10,Life feels meaningless,1
645,7,unknown,1,2024-04-15,2024-04-15,I feel empty inside,1
645,8,unknown,1,2024-04-30,2024-04-30,I feel empty inside,1
645,12,unknown,0,2024-06-29,2024-06-29,I had a good conversation today,1
645,15,unknown,0,2024-08-07,2024-08-07,I watched a great movie today,1
645,20,unknown,1,2024-10-10,2024-10-18,I feel hopeless about my future </s> I feel very lonely these days,2
645,22,unknown,1,2024-11-14,2024-11-14,Nothing makes me happy anymore,1
